experiment_id,run_id,case_id,trial,call_ordinal,turn,tool_name,call_id,arguments_json,descriptor_version,ok,error_code,latency_ms,observation_chars_local,observation_size_local_estimated_chars_div_4,observation_size_local_status,observation_chars_recomputed,recomputed_chars_match_local,observation_offline_lexical_units_recomputed,recomputed_measurement_status,provider_tokenization_status,reference_segmentation_method,observation_payload_saved
qwen3_30b_v1,55b42b27-a62f-4d03-84d6-3647645b7bf2,REF-6008,1,1,1,get_referral,call1,"{""referral_id"":""REF-6008""}",v2,True,,0.832,306,77,ESTIMATED,306,True,106,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,55b42b27-a62f-4d03-84d6-3647645b7bf2,REF-6008,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6008"",""specialty"":""OPH""}",v2,True,,1.217,389,98,ESTIMATED,389,True,138,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,55b42b27-a62f-4d03-84d6-3647645b7bf2,REF-6008,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6008""}",v2,True,,0.646,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,55b42b27-a62f-4d03-84d6-3647645b7bf2,REF-6008,1,4,3,get_clinic_slots,call4,"{""band"":""urgent"",""limit"":5,""specialty"":""OPH"",""window_end"":""2026-09-23"",""window_start"":""2026-09-09""}",v2,True,,0.568,338,85,ESTIMATED,338,True,169,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,5f3c3675-2979-4c02-87ee-34dd45de4274,REF-6015,1,1,1,get_referral,call1,"{""referral_id"":""REF-6015""}",v2,True,,1.135,307,77,ESTIMATED,307,True,108,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,5f3c3675-2979-4c02-87ee-34dd45de4274,REF-6015,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6015"",""specialty"":""CARD""}",v2,True,,2.26,398,100,ESTIMATED,398,True,152,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,5f3c3675-2979-4c02-87ee-34dd45de4274,REF-6015,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6015""}",v2,True,,0.589,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,5f3c3675-2979-4c02-87ee-34dd45de4274,REF-6015,1,4,3,get_clinic_slots,call4,"{""band"":""routine"",""limit"":5,""specialty"":""CARD"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,1.034,229,58,ESTIMATED,229,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,d4a5bf40-d4dc-462b-9743-a86898295a75,REF-6016,1,1,1,get_referral,call1,"{""referral_id"":""REF-6016""}",v2,True,,1.214,297,75,ESTIMATED,297,True,108,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,d4a5bf40-d4dc-462b-9743-a86898295a75,REF-6016,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6016"",""specialty"":""CARD""}",v2,True,,1.241,398,100,ESTIMATED,398,True,151,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,d4a5bf40-d4dc-462b-9743-a86898295a75,REF-6016,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6016""}",v2,True,,0.661,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,d4a5bf40-d4dc-462b-9743-a86898295a75,REF-6016,1,4,3,get_clinic_slots,call4,"{""band"":""routine"",""limit"":5,""specialty"":""CARD"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.498,229,58,ESTIMATED,229,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,fd825bb7-b8e3-40ad-b4f0-0ad35245a240,REF-6017,1,1,1,get_referral,call1,"{""referral_id"":""REF-6017""}",v2,True,,1.227,293,74,ESTIMATED,293,True,107,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,fd825bb7-b8e3-40ad-b4f0-0ad35245a240,REF-6017,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6017"",""specialty"":""CARD""}",v2,True,,1.289,398,100,ESTIMATED,398,True,155,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,fd825bb7-b8e3-40ad-b4f0-0ad35245a240,REF-6017,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6017""}",v2,True,,0.684,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,fd825bb7-b8e3-40ad-b4f0-0ad35245a240,REF-6017,1,4,3,get_clinic_slots,call4,"{""band"":""routine"",""limit"":5,""specialty"":""CARD"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.654,229,58,ESTIMATED,229,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,fd825bb7-b8e3-40ad-b4f0-0ad35245a240,REF-6017,1,5,4,book_slot,call5,"{""band"":""routine"",""clinic"":""CARD-C2"",""date"":""2026-10-21"",""referral_id"":""REF-6017"",""specialty"":""CARD"",""time"":""10:00""}",v2,True,,3.307,178,45,ESTIMATED,178,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,78f9223a-2f3c-4f89-b652-7d635048ce72,REF-6018,1,1,1,get_referral,call1,"{""referral_id"":""REF-6018""}",v2,True,,1.241,284,71,ESTIMATED,284,True,104,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,78f9223a-2f3c-4f89-b652-7d635048ce72,REF-6018,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6018"",""specialty"":""CARD""}",v2,True,,1.383,417,105,ESTIMATED,417,True,156,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,78f9223a-2f3c-4f89-b652-7d635048ce72,REF-6018,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6018""}",v2,True,,0.672,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,78f9223a-2f3c-4f89-b652-7d635048ce72,REF-6018,1,4,3,get_clinic_slots,call4,"{""band"":""soon"",""limit"":5,""specialty"":""CARD"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.56,226,57,ESTIMATED,226,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,78f9223a-2f3c-4f89-b652-7d635048ce72,REF-6018,1,5,4,book_slot,call5,"{""band"":""soon"",""clinic"":""CARD-C3"",""date"":""2026-09-25"",""referral_id"":""REF-6018"",""specialty"":""CARD"",""time"":""09:30""}",v2,True,,1.772,175,44,ESTIMATED,175,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,8ca698a2-ab64-4afb-9085-84e07bf77d27,REF-6019,1,1,1,get_referral,call1,"{""referral_id"":""REF-6019""}",v2,True,,1.276,297,75,ESTIMATED,297,True,108,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,8ca698a2-ab64-4afb-9085-84e07bf77d27,REF-6019,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6019"",""specialty"":""CARD""}",v2,True,,1.449,424,106,ESTIMATED,424,True,158,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,8ca698a2-ab64-4afb-9085-84e07bf77d27,REF-6019,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6019""}",v2,True,,0.814,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,8ca698a2-ab64-4afb-9085-84e07bf77d27,REF-6019,1,4,3,get_clinic_slots,call4,"{""band"":""soon"",""limit"":5,""specialty"":""CARD"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.69,226,57,ESTIMATED,226,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,8ca698a2-ab64-4afb-9085-84e07bf77d27,REF-6019,1,5,4,book_slot,call5,"{""band"":""soon"",""clinic"":""CARD-C3"",""date"":""2026-09-25"",""referral_id"":""REF-6019"",""specialty"":""CARD"",""time"":""09:30""}",v2,True,,1.349,175,44,ESTIMATED,175,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,6f6e22e6-0a8c-45e2-bb41-4e5f13b750de,REF-6020,1,1,1,get_referral,call1,"{""referral_id"":""REF-6020""}",v2,True,,1.129,302,76,ESTIMATED,302,True,108,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,6f6e22e6-0a8c-45e2-bb41-4e5f13b750de,REF-6020,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6020"",""specialty"":""CARD""}",v2,True,,1.269,412,103,ESTIMATED,412,True,158,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,6f6e22e6-0a8c-45e2-bb41-4e5f13b750de,REF-6020,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6020""}",v2,True,,0.645,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,6f6e22e6-0a8c-45e2-bb41-4e5f13b750de,REF-6020,1,4,3,get_clinic_slots,call4,"{""band"":""soon"",""limit"":5,""specialty"":""CARD"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,1.057,226,57,ESTIMATED,226,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,6f6e22e6-0a8c-45e2-bb41-4e5f13b750de,REF-6020,1,5,4,book_slot,call5,"{""band"":""soon"",""clinic"":""CARD-C3"",""date"":""2026-09-25"",""referral_id"":""REF-6020"",""specialty"":""CARD"",""time"":""09:30""}",v2,True,,1.823,175,44,ESTIMATED,175,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,dd1568d2-6a92-4bd2-9d99-18ef46856c48,REF-6022,1,1,1,get_referral,call1,"{""referral_id"":""REF-6022""}",v2,True,,0.952,315,79,ESTIMATED,315,True,111,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,dd1568d2-6a92-4bd2-9d99-18ef46856c48,REF-6022,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6022"",""specialty"":""CARD""}",v2,True,,0.608,426,107,ESTIMATED,426,True,160,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,dd1568d2-6a92-4bd2-9d99-18ef46856c48,REF-6022,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6022""}",v2,True,,0.39,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,dd1568d2-6a92-4bd2-9d99-18ef46856c48,REF-6022,1,4,3,get_clinic_slots,call4,"{""band"":""urgent"",""limit"":5,""specialty"":""CARD"",""window_end"":""2026-09-23"",""window_start"":""2026-09-09""}",v2,True,,0.346,342,86,ESTIMATED,342,True,169,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,dd1568d2-6a92-4bd2-9d99-18ef46856c48,REF-6022,1,5,4,book_slot,call5,"{""band"":""urgent"",""clinic"":""CARD-C1"",""date"":""2026-09-16"",""referral_id"":""REF-6022"",""specialty"":""CARD"",""time"":""08:30""}",v2,True,,2.962,177,45,ESTIMATED,177,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,877e57de-d7eb-43e9-a244-531cdcaf2af8,REF-6028,1,1,1,get_referral,call1,"{""referral_id"":""REF-6028""}",v2,True,,1.387,277,70,ESTIMATED,277,True,101,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,877e57de-d7eb-43e9-a244-531cdcaf2af8,REF-6028,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6028"",""specialty"":""ORT""}",v2,True,,1.402,373,94,ESTIMATED,373,True,137,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,877e57de-d7eb-43e9-a244-531cdcaf2af8,REF-6028,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6028""}",v2,True,,0.816,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,877e57de-d7eb-43e9-a244-531cdcaf2af8,REF-6028,1,4,3,get_clinic_slots,call4,"{""band"":""routine"",""limit"":5,""specialty"":""ORT"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.362,340,85,ESTIMATED,340,True,169,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,877e57de-d7eb-43e9-a244-531cdcaf2af8,REF-6028,1,5,4,book_slot,call5,"{""band"":""routine"",""clinic"":""ORT-C1"",""date"":""2026-10-07"",""referral_id"":""REF-6028"",""specialty"":""ORT"",""time"":""09:20""}",v2,True,,1.93,176,44,ESTIMATED,176,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,af2f82a3-0410-4dee-8bce-4f2b79e7269f,REF-6029,1,1,1,get_referral,call1,"{""referral_id"":""REF-6029""}",v2,True,,1.294,296,74,ESTIMATED,296,True,103,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,af2f82a3-0410-4dee-8bce-4f2b79e7269f,REF-6029,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6029"",""specialty"":""ORT""}",v2,True,,1.466,378,95,ESTIMATED,378,True,137,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,af2f82a3-0410-4dee-8bce-4f2b79e7269f,REF-6029,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6029""}",v2,True,,0.849,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,af2f82a3-0410-4dee-8bce-4f2b79e7269f,REF-6029,1,4,3,get_clinic_slots,call4,"{""band"":""routine"",""limit"":5,""specialty"":""ORT"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.668,340,85,ESTIMATED,340,True,169,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,af2f82a3-0410-4dee-8bce-4f2b79e7269f,REF-6029,1,5,4,book_slot,call5,"{""band"":""routine"",""clinic"":""ORT-C1"",""date"":""2026-10-07"",""referral_id"":""REF-6029"",""specialty"":""ORT"",""time"":""09:20""}",v2,True,,1.257,176,44,ESTIMATED,176,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,42b72e98-c972-4b1b-8b09-5be226aabcd3,REF-6030,1,1,1,get_referral,call1,"{""referral_id"":""REF-6030""}",v2,True,,1.109,290,73,ESTIMATED,290,True,101,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,42b72e98-c972-4b1b-8b09-5be226aabcd3,REF-6030,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6030"",""specialty"":""ORT""}",v2,True,,1.491,366,92,ESTIMATED,366,True,133,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,42b72e98-c972-4b1b-8b09-5be226aabcd3,REF-6030,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6030""}",v2,True,,0.829,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,42b72e98-c972-4b1b-8b09-5be226aabcd3,REF-6030,1,4,3,get_clinic_slots,call4,"{""band"":""routine"",""limit"":5,""specialty"":""ORT"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.883,340,85,ESTIMATED,340,True,169,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,42b72e98-c972-4b1b-8b09-5be226aabcd3,REF-6030,1,5,4,book_slot,call5,"{""band"":""routine"",""clinic"":""ORT-C1"",""date"":""2026-10-07"",""referral_id"":""REF-6030"",""specialty"":""ORT"",""time"":""09:20""}",v2,True,,1.86,176,44,ESTIMATED,176,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,132d3eb2-011e-48ca-a9d0-b64b37853646,REF-6031,1,1,1,get_referral,call1,"{""referral_id"":""REF-6031""}",v2,True,,1.234,274,69,ESTIMATED,274,True,100,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,132d3eb2-011e-48ca-a9d0-b64b37853646,REF-6031,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6031"",""specialty"":""ORT""}",v2,True,,1.378,387,97,ESTIMATED,387,True,138,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,132d3eb2-011e-48ca-a9d0-b64b37853646,REF-6031,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6031""}",v2,True,,0.857,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,132d3eb2-011e-48ca-a9d0-b64b37853646,REF-6031,1,4,3,get_clinic_slots,call4,"{""band"":""soon"",""limit"":5,""specialty"":""ORT"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.679,224,56,ESTIMATED,224,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,87ccbcf8-e385-432f-89d4-f83fba30e852,REF-6032,1,1,1,get_referral,call1,"{""referral_id"":""REF-6032""}",v2,True,,1.264,284,71,ESTIMATED,284,True,101,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,87ccbcf8-e385-432f-89d4-f83fba30e852,REF-6032,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6032"",""specialty"":""ORT""}",v2,True,,1.506,404,101,ESTIMATED,404,True,143,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,87ccbcf8-e385-432f-89d4-f83fba30e852,REF-6032,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6032""}",v2,True,,1.015,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v1,87ccbcf8-e385-432f-89d4-f83fba30e852,REF-6032,1,4,3,get_clinic_slots,call4,"{""band"":""soon"",""limit"":5,""specialty"":""ORT"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.686,224,56,ESTIMATED,224,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
